["2020-03-25","0"]	0.09854595819462207
["2020-03-25","1"]	0.04725106119281622
["2020-03-25","2"]	0.12477980425526901
["2020-03-26","0"]	0.07440333484403863
["2020-03-26","1"]	0.084046700028329
["2020-03-26","2"]	0.1467776587682425
["2020-03-27","0"]	0.11034499724301805
["2020-03-27","1"]	0.06635622366265932
["2020-03-27","2"]	0.14169397182161259
["2020-03-28","0"]	0.05307142174675066
["2020-03-28","1"]	0.04274588791169507
["2020-03-28","2"]	0.09587961048116557
["2020-06-21","0"]	0.0337448445683955
["2020-06-21","1"]	0.028576702081449877
["2020-06-21","2"]	0.09856440372206765
["2020-08-25","0"]	0.05527062752007534
["2020-08-25","1"]	0.08481841053446773
["2020-08-25","2"]	0.12282643459681779
["2020-08-26","0"]	0.040721229388534896
["2020-08-26","1"]	0.06975210416823256
["2020-08-26","2"]	0.13707147400334846
["2020-09-22","0"]	0.07694992112962813
["2020-09-22","1"]	0.09450170426418553
["2020-09-22","2"]	0.11074164490786782
["2020-10-18","0"]	0.03983225515243211
["2020-10-18","1"]	0.09937830998352938
["2020-10-18","2"]	0.2474371099893507
["2020-10-19","0"]	0.010390882289518344
["2020-10-19","1"]	0.11276829851859446
["2020-10-19","2"]	0.17704537526234085
["2020-11-09","0"]	0.14269017145500254
["2020-11-09","1"]	0.08642079878430274
["2020-11-09","2"]	0.11687158555317446
["2021-01-12","0"]	0.1329009658018271
["2021-01-12","1"]	0.07787806594531045
["2021-01-12","2"]	0.1187946150289739
